Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
11.643664211786827,1.0,16.0,2.0,41.0,2.0,0.0,0.0,41.4,0.0,0.0,0.0,0.0
11.599112335481124,1.0,16.0,2.0,42.0,2.0,0.0,0.0,42.3,0.0,0.0,0.0,0.0
11.678448377988165,1.0,3.0,2.0,18.0,1.0,0.0,0.0,34.33,0.0,0.0,0.0,0.0
11.678448377988165,1.0,3.0,2.0,12.0,1.0,0.0,0.0,31.07,0.0,0.0,0.0,0.0
11.678448377988165,1.0,3.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.678448377988165,1.0,3.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.59473402514672,0.0,2.0,1.0,82.0,4.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0
11.082157933374816,2.0,16.0,2.0,26.0,1.0,0.0,0.0,0.0,20.92,0.0,0.0,0.0
11.982935344196433,0.0,16.0,1.0,56.0,3.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0
13.384729180332174,4.0,16.0,2.0,152.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.296831574998258,2.0,16.0,2.0,58.0,2.0,0.0,0.0,0.0,58.21,0.0,0.0,0.0
12.460718739865236,1.0,16.0,2.0,87.0,4.0,0.0,0.0,86.37,0.0,0.0,0.0,0.0
13.366095129723817,0.0,16.0,1.0,145.0,5.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
11.982935344196433,5.0,16.0,2.0,66.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.835016210489899,2.0,16.0,2.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.004464288378447,1.0,16.0,2.0,65.0,3.0,0.0,0.0,65.03,0.0,0.0,0.0,0.0
11.264476926102367,1.0,2.0,2.0,22.0,1.0,0.0,0.0,20.28,0.0,0.0,0.0,0.0
11.05881093278828,2.0,3.0,2.0,40.0,2.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0
12.04355959836804,2.0,16.0,2.0,69.0,3.0,0.0,0.0,0.0,61.34,0.0,0.0,0.0
12.234664961456772,1.0,0.0,2.0,83.0,4.0,0.0,0.0,83.5,0.0,0.0,0.0,0.0
12.278397958261774,1.0,16.0,2.0,65.0,3.0,0.0,0.0,65.26,0.0,0.0,0.0,0.0
11.767575435251748,2.0,16.0,2.0,55.0,2.0,0.0,0.0,0.0,40.9,0.0,0.0,0.0
11.759793355371237,2.0,16.0,2.0,55.0,2.0,0.0,0.0,57.24,0.0,0.0,0.0,0.0
11.661354090741,2.0,16.0,2.0,47.0,2.0,0.0,0.0,0.0,47.4,0.0,0.0,0.0
12.861001210669146,2.0,16.0,2.0,91.0,4.0,0.0,0.0,0.0,88.79,0.0,0.0,0.0
12.345838935721968,2.0,16.0,2.0,72.0,3.0,0.0,0.0,0.0,72.24,0.0,0.0,0.0
13.25339339419516,0.0,16.0,1.0,102.0,4.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0
12.04355959836804,2.0,16.0,2.0,31.0,2.0,0.0,0.0,0.0,34.65,0.0,0.0,0.0
12.506736340912594,0.0,16.0,1.0,96.0,5.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0
11.918397239722838,1.0,16.0,2.0,50.0,2.0,0.0,0.0,43.62,0.0,0.0,0.0,0.0
11.918397239722838,1.0,16.0,2.0,40.0,2.0,0.0,0.0,42.71,0.0,0.0,0.0,0.0
11.690033454711296,1.0,13.0,2.0,74.0,3.0,0.0,0.0,74.45,0.0,0.0,0.0,0.0
12.425212191503038,0.0,16.0,1.0,64.0,4.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0
12.301387370778713,2.0,11.0,2.0,68.0,3.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0
11.763691965388299,2.0,16.0,2.0,40.0,1.0,0.0,0.0,27.21,0.0,0.0,0.0,0.0
12.487488878546145,2.0,16.0,2.0,73.0,3.0,0.0,0.0,0.0,54.52,0.0,0.0,0.0
11.884495917930655,3.0,16.0,2.0,30.0,1.0,0.0,0.0,0.0,0.0,29.52,0.0,0.0
12.380030154325457,4.0,16.0,2.0,72.0,4.0,0.0,0.0,71.9,0.0,0.0,0.0,0.0
11.813037464800539,2.0,16.0,2.0,60.0,4.0,0.0,0.0,0.0,60.03,0.0,0.0,0.0
12.301387370778713,1.0,16.0,2.0,68.0,3.0,0.0,0.0,70.02,0.0,0.0,0.0,0.0
11.918397239722838,2.0,16.0,2.0,49.0,3.0,0.0,0.0,66.33,0.0,0.0,0.0,0.0
